,x1,y1,x2,y2,id
505,429.0593831,43.67921483,439.0593831,53.67921483,221
506,427.3492231,89.01099134,437.3492231,99.01099134,220
507,426.0750738,179.7930118,436.0750738,189.7930118,219
508,167.7930464,429.0487752,177.7930464,439.0487752,205
509,170.0802314,455.6675278,180.0802314,465.6675278,204
510,157.5349806,389.7582344,167.5349806,399.7582344,203
511,148.9382689,314.5256971,158.9382689,324.5256971,201
512,68.17917267,392.7168701,78.17917267,402.7168701,198
513,156.3554525,457.0308941,166.3554525,467.0308941,194
514,80.86861347,235.9879291,90.86861347,245.9879291,192
515,48.08868161,323.9524526,58.08868161,333.9524526,191
516,499.6874084,246.6707808,509.6874084,256.6707808,185
517,499.0904607,67.62859125,509.0904607,77.62859125,184
518,500.2842667,227.1996012,510.2842667,237.1996012,182
519,490.2231795,279.8369018,500.2231795,289.8369018,181
520,488.2664149,38.2876431,498.2664149,48.2876431,179
521,474.7779411,403.8723863,484.7779411,413.8723863,177
522,478.7241424,190.2147216,488.7241424,200.2147216,175
523,459.9417004,313.0243638,469.9417004,323.0243638,169
524,449.9120392,135.7204165,459.9120392,145.7204165,167
525,448.0380098,295.265701,458.0380098,305.265701,166
526,450.3369835,5.753726522,460.3369835,15.75372652,165
527,446.3738969,69.03570532,456.3738969,79.03570532,164
528,445.2420402,212.869979,455.2420402,222.869979,162
529,443.7398898,240.3547557,453.7398898,250.3547557,161
530,444.380987,34.75348103,454.380987,44.75348103,160
531,430.1638949,279.3168101,440.1638949,289.3168101,155
532,427.2247509,309.9587572,437.2247509,319.9587572,151
533,397.4606165,73.99930329,407.4606165,83.99930329,143
534,390.6728962,311.7634707,400.6728962,321.7634707,139
535,385.2833896,116.255501,395.2833896,126.255501,137
536,392.277261,225.4596607,402.277261,235.4596607,136
537,380.122433,365.2574937,390.122433,375.2574937,135
538,378.0826716,335.1551616,388.0826716,345.1551616,134
539,380.2115269,404.2796798,390.2115269,414.2796798,133
540,377.2942296,129.9463457,387.2942296,139.9463457,132
541,373.0006235,281.2523304,383.0006235,291.2523304,130
542,374.3215863,166.4523993,384.3215863,176.4523993,129
543,363.7456992,222.0720446,373.7456992,232.0720446,128
544,379.0719352,232.3570809,389.0719352,242.3570809,127
545,361.4832611,427.3298673,371.4832611,437.3298673,126
546,360.2712723,333.2945562,370.2712723,343.2945562,125
547,357.4540162,138.4830617,367.4540162,148.4830617,123
548,363.4570033,295.4406124,373.4570033,305.4406124,122
549,347.8831327,499.5448306,357.8831327,509.5448306,121
550,349.7225337,375.4961333,359.7225337,385.4961333,119
551,350.1096686,480.1897729,360.1096686,490.1897729,118
552,344.8759472,345.213192,354.8759472,355.213192,117
553,336.4534137,90.76529249,346.4534137,100.7652925,116
554,343.5732612,323.1942722,353.5732612,333.1942722,115
555,321.3341967,364.7789809,331.3341967,374.7789809,114
556,325.5982733,150.5594735,335.5982733,160.5594735,113
557,326.2064964,70.02760481,336.2064964,80.02760481,112
558,317.178465,331.1338222,327.178465,341.1338222,110
559,312.5962782,393.3947139,322.5962782,403.3947139,108
560,298.2416677,414.2389413,308.2416677,424.2389413,107
561,313.3328925,308.8377244,323.3328925,318.8377244,106
562,295.8250153,72.21361208,305.8250153,82.21361208,105
563,277.7327406,408.8600357,287.7327406,418.8600357,103
564,278.9900043,9.540075931,288.9900043,19.54007593,102
565,286.4222825,269.4825877,296.4222825,279.4825877,100
566,274.1215762,297.079023,284.1215762,307.079023,98
567,269.8425577,448.252357,279.8425577,458.252357,97
568,257.5041043,281.4585001,267.5041043,291.4585001,92
569,264.5447683,243.8685675,274.5447683,253.8685675,91
570,252.6233248,265.2137091,262.6233248,275.2137091,85
571,254.4524435,134.98114,264.4524435,144.98114,84
572,243.9430713,36.76424858,253.9430713,46.76424858,80
573,234.0295626,113.7609077,244.0295626,123.7609077,77
574,245.9692636,363.5990401,255.9692636,373.5990401,76
575,232.5541699,462.9734026,242.5541699,472.9734026,75
576,233.5982643,146.7958776,243.5982643,156.7958776,74
577,220.7910738,14.38517559,230.7910738,24.38517559,73
578,216.502344,441.4715425,226.502344,451.4715425,72
579,213.8115559,332.220664,223.8115559,342.220664,70
580,203.4775532,258.6136297,213.4775532,268.6136297,67
581,197.7478901,67.2909566,207.7478901,77.2909566,66
582,189.9077087,8.447711211,199.9077087,18.44771121,63
583,188.2986019,467.9234239,198.2986019,477.9234239,62
584,183.1426111,383.7127456,193.1426111,393.7127456,61
585,179.8640352,227.9477565,189.8640352,237.9477565,60
586,174.6221528,305.7626023,184.6221528,315.7626023,59
587,177.4652928,403.1960846,187.4652928,413.1960846,57
588,177.3584382,145.8874433,187.3584382,155.8874433,56
589,166.5803986,500.1719819,176.5803986,510.1719819,54
590,163.6487084,248.8333363,173.6487084,258.8333363,53
591,165.0289943,112.8335463,175.0289943,122.8335463,52
592,153.3697223,484.2989958,163.3697223,494.2989958,50
593,135.9407963,481.6842103,145.9407963,491.6842103,47
594,132.2233085,371.6067617,142.2233085,381.6067617,44
595,123.6360969,301.6842805,133.6360969,311.6842805,43
596,132.0126779,436.3816271,142.0126779,446.3816271,42
597,123.8277334,216.0474636,133.8277334,226.0474636,41
598,118.7017333,189.8874645,128.7017333,199.8874645,40
599,104.7497395,305.231803,114.7497395,315.231803,39
600,114.4871465,124.5921373,124.4871465,134.5921373,38
601,107.0224419,230.3709615,117.0224419,240.3709615,37
602,92.60535093,394.9662542,102.6053509,404.9662542,35
603,90.73632601,230.5743569,100.736326,240.5743569,34
604,81.09869418,4.110592027,91.09869418,14.11059203,32
605,74.69588512,315.6652699,84.69588512,325.6652699,30
606,82.40426579,480.4756499,92.40426579,490.4756499,29
607,72.4617025,37.97538349,82.4617025,47.97538349,27
608,67.69458745,273.2117101,77.69458745,283.2117101,26
609,63.36912614,479.0659228,73.36912614,489.0659228,23
610,66.40632598,176.623659,76.40632598,186.623659,21
611,57.94457709,365.2355586,67.94457709,375.2355586,20
612,62.06833147,243.2795505,72.06833147,253.2795505,19
613,53.9805939,136.8824534,63.9805939,146.8824534,18
614,54.5099921,345.1049239,64.5099921,355.1049239,16
615,43.07909911,278.4748477,53.07909911,288.4748477,14
616,34.89221318,234.3205651,44.89221318,244.3205651,13
617,27.44308473,405.6208296,37.44308473,415.6208296,12
618,28.35063475,85.76304277,38.35063475,95.76304277,10
619,23.27368751,383.2892768,33.27368751,393.2892768,8
620,11.20898777,496.7838289,21.20898777,506.7838289,5
621,8.133412979,143.743362,18.13341298,153.743362,3
622,1.662434817,215.9247898,11.66243482,225.9247898,2
623,501.3809887,109.8783918,511.3809887,119.8783918,265
624,502.5286547,310.5116838,512.5286547,320.5116838,264
625,262.3555818,337.3053386,272.3555818,347.3053386,255
626,249.0498761,223.2984276,259.0498761,233.2984276,253
627,237.1087999,331.9114995,247.1087999,341.9114995,252
628,239.8207136,70.96016799,249.8207136,80.96016799,251
629,218.3951547,223.4480816,228.3951547,233.4480816,249
630,89.70804748,113.7959724,99.70804748,123.7959724,242
631,47.89253264,302.5337404,57.89253264,312.5337404,239
632,8.768920609,372.1071829,18.76892061,382.1071829,238
633,473.4145168,168.8979756,483.4145168,178.8979756,233
634,452.0017376,192.158355,462.0017376,202.158355,229
635,436.5155595,123.2887958,446.5155595,133.2887958,223
636,427.1086795,180.2171884,437.1086795,190.2171884,219
637,170.4747547,454.4858795,180.4747547,464.4858795,204
638,157.8935317,391.2881757,167.8935317,401.2881757,203
639,147.293949,315.0715877,157.293949,325.0715877,201
640,68.20549901,396.0040372,78.20549901,406.0040372,198
641,156.0582335,457.7805086,166.0582335,467.7805086,194
642,83.8399149,231.1296645,93.8399149,241.1296645,192
643,48.42393694,326.5707919,58.42393694,336.5707919,191
644,499.9635604,247.176224,509.9635604,257.176224,185
645,499.5982611,67.91081202,509.5982611,77.91081202,184
646,501.3897608,227.9702184,511.3897608,237.9702184,182
647,490.6762005,279.3875782,500.6762005,289.3875782,181
648,488.7982024,38.04959865,498.7982024,48.04959865,179
649,475.5113261,404.2257466,485.5113261,414.2257466,177
650,478.9969258,189.0622955,488.9969258,199.0622955,175
651,470.2248284,143.2233988,480.2248284,153.2233988,173
652,449.7463767,135.680056,459.7463767,145.680056,167
653,447.8021047,297.157536,457.8021047,307.157536,166
654,450.4267773,5.898514533,460.4267773,15.89851453,165
655,446.4173064,68.90407848,456.4173064,78.90407848,164
656,445.2305781,212.7917438,455.2305781,222.7917438,162
657,444.5961835,242.230751,454.5961835,252.230751,161
658,444.3411387,33.48693013,454.3411387,43.48693013,160
659,430.4830678,278.3306171,440.4830678,288.3306171,155
660,427.308051,309.9967755,437.308051,319.9967755,151
661,397.5026334,73.70969949,407.5026334,83.70969949,143
662,385.3287267,116.059486,395.3287267,126.059486,137
663,396.0738215,223.5247041,406.0738215,233.5247041,136
664,378.8066959,367.118979,388.8066959,377.118979,135
665,378.3436069,129.5947375,388.3436069,139.5947375,132
666,373.2636604,280.0469738,383.2636604,290.0469738,130
667,374.3222607,166.229238,384.3222607,176.229238,129
668,363.6495287,221.3024956,373.6495287,231.3024956,128
669,382.1899735,230.6093031,392.1899735,240.6093031,127
670,361.1847418,427.7278047,371.1847418,437.7278047,126
671,358.9864768,138.8834228,368.9864768,148.8834228,123
672,364.3758305,295.5086647,374.3758305,305.5086647,122
673,347.7270282,496.0285071,357.7270282,506.0285071,121
674,351.2367163,482.2607531,361.2367163,492.2607531,118
675,345.6131619,344.7082103,355.6131619,354.7082103,117
676,337.6468882,89.29271008,347.6468882,99.29271008,116
677,321.7912495,365.3510757,331.7912495,375.3510757,114
678,326.9458904,150.1125523,336.9458904,160.1125523,113
679,325.5494722,70.22570916,335.5494722,80.22570916,112
680,317.3599322,332.2537313,327.3599322,342.2537313,110
681,314.5633951,394.2261556,324.5633951,404.2261556,108
682,298.0181013,413.7681454,308.0181013,423.7681454,107
683,317.1642973,310.0658932,327.1642973,320.0658932,106
684,295.8781836,72.01975429,305.8781836,82.01975429,105
685,277.809213,409.9087044,287.809213,419.9087044,103
686,278.6907425,9.559666787,288.6907425,19.55966679,102
687,287.2888997,270.5440493,297.2888997,280.5440493,100
688,274.6004459,297.2979559,284.6004459,307.2979559,98
689,269.7991039,448.5006631,279.7991039,458.5006631,97
690,257.974918,281.6461544,267.974918,291.6461544,92
691,264.5931779,244.3451664,274.5931779,254.3451664,91
692,252.7035564,266.4445094,262.7035564,276.4445094,85
693,254.9576805,136.1564721,264.9576805,146.1564721,84
694,243.5208605,37.18807865,253.5208605,47.18807865,80
695,233.5026608,115.2718313,243.5026608,125.2718313,77
696,250.460579,364.9857045,260.460579,374.9857045,76
697,232.0906059,463.7731941,242.0906059,473.7731941,75
698,234.4039893,146.9191483,244.4039893,156.9191483,74
699,219.8870867,13.22337305,229.8870867,23.22337305,73
700,216.4532969,442.2763969,226.4532969,452.2763969,72
701,213.5644468,333.4410613,223.5644468,343.4410613,70
702,202.6842101,258.5078967,212.6842101,268.5078967,67
703,197.1931652,67.68648534,207.1931652,77.68648534,66
704,189.5653954,8.449491335,199.5653954,18.44949133,63
705,188.9633416,467.4006054,198.9633416,477.4006054,62
706,182.6434124,384.824747,192.6434124,394.824747,61
707,179.9428876,227.8090239,189.9428876,237.8090239,60
708,172.4874706,306.0624917,182.4874706,316.0624917,59
709,177.6417869,403.9736994,187.6417869,413.9736994,57
710,177.123719,146.0930456,187.123719,156.0930456,56
711,165.2780286,500.2436582,175.2780286,510.2436582,54
712,163.0972006,248.5702731,173.0972006,258.5702731,53
713,165.4787623,113.291532,175.4787623,123.291532,52
714,152.9379922,483.7932628,162.9379922,493.7932628,50
715,134.966239,483.0655903,144.966239,493.0655903,47
716,134.0669139,373.4190165,144.0669139,383.4190165,44
717,121.0953921,302.3705802,131.0953921,312.3705802,43
718,131.1249348,436.6834145,141.1249348,446.6834145,42
719,123.552558,215.829994,133.552558,225.829994,41
720,117.6746337,190.0868992,127.6746337,200.0868992,40
721,102.5208436,305.980512,112.5208436,315.980512,39
722,115.3553348,124.3007598,125.3553348,134.3007598,38
723,106.8372884,230.0893958,116.8372884,240.0893958,37
724,91.92951658,394.8213074,101.9295166,404.8213074,35
725,80.22317248,4.329331869,90.22317248,14.32933187,32
726,73.02793961,316.4704186,83.02793961,326.4704186,30
727,83.53845218,484.1764115,93.53845218,494.1764115,29
728,72.52429225,38.02989732,82.52429225,48.02989732,27
729,68.12112122,274.3331808,78.12112122,284.3331808,26
730,62.5832787,479.068949,72.5832787,489.068949,23
731,57.32177841,365.9053131,67.32177841,375.9053131,20
732,63.22200715,244.3225514,73.22200715,254.3225514,19
733,55.35149753,348.7599088,65.35149753,358.7599088,16
734,44.21302685,281.943099,54.21302685,291.943099,14
735,35.39338388,237.7254738,45.39338388,247.7254738,13
736,26.77594496,405.2022848,36.77594496,415.2022848,12
737,29.83036135,85.68964302,39.83036135,95.68964302,10
738,22.05769457,383.907078,32.05769457,393.907078,8
739,10.7961951,497.4665888,20.7961951,507.4665888,5
740,8.956527796,147.3427445,18.9565278,157.3427445,3
741,1.51882569,215.902081,11.51882569,225.902081,2
742,500.9746599,36.90025932,510.9746599,46.90025932,292
743,492.5685082,143.4172517,502.5685082,153.4172517,290
744,448.5052831,333.3946399,458.5052831,343.3946399,288
745,436.3667548,377.3313989,446.3667548,387.3313989,286
746,423.9470502,210.1072254,433.9470502,220.1072254,284
747,403.4151856,449.1526694,413.4151856,459.1526694,283
748,402.4291523,477.4819964,412.4291523,487.4819964,282
749,303.684867,325.8340214,313.684867,335.8340214,280
750,185.0430085,283.8462123,195.0430085,293.8462123,275
751,501.7561843,107.8454238,511.7561843,117.8454238,265
752,261.9021977,338.0069615,271.9021977,348.0069615,255
753,233.860521,329.827616,243.860521,339.827616,252
754,217.9766509,223.9404578,227.9766509,233.9404578,249
755,88.61412044,109.1136294,98.61412044,119.1136294,242
756,46.68578219,303.0515408,56.68578219,313.0515408,239
757,475.9931025,164.4939764,485.9931025,174.4939764,233
758,451.6766935,191.8076974,461.6766935,201.8076974,229
759,437.5730825,118.5374745,447.5730825,128.5374745,223
760,428.4798394,180.522086,438.4798394,190.522086,219
761,170.4159232,454.5216092,180.4159232,464.5216092,204
762,158.7123707,393.2463432,168.7123707,403.2463432,203
763,146.5114627,315.5494178,156.5114627,325.5494178,201
764,66.45511733,400.0678661,76.45511733,410.0678661,198
765,155.9927794,458.487948,165.9927794,468.487948,194
766,82.26946103,225.7873315,92.26946103,235.7873315,192
767,500.0188425,247.2650436,510.0188425,257.2650436,185
768,499.6366571,68.16964306,509.6366571,78.16964306,184
769,502.1864316,227.7469985,512.1864316,237.7469985,182
770,490.6924316,279.3149911,500.6924316,289.3149911,181
771,489.6326797,37.55649958,499.6326797,47.55649958,179
772,474.8750816,403.4768588,484.8750816,413.4768588,177
773,479.7919396,188.2524065,489.7919396,198.2524065,175
774,470.1334317,142.4908335,480.1334317,152.4908335,173
775,463.7789942,372.095577,473.7789942,382.095577,172
776,449.93011,135.518077,459.93011,145.518077,167
777,446.7500242,299.6540401,456.7500242,309.6540401,166
778,450.4716788,5.654893411,460.4716788,15.65489341,165
779,446.5151655,69.008183,456.5151655,79.008183,164
780,447.6513149,212.2328577,457.6513149,222.2328577,162
781,445.4533799,243.6369159,455.4533799,253.6369159,161
782,444.6763919,33.98279144,454.6763919,43.98279144,160
783,430.9014051,276.0025383,440.9014051,286.0025383,155
784,427.6100888,309.9596183,437.6100888,319.9596183,151
785,403.2228137,343.0162341,413.2228137,353.0162341,145
786,397.5352299,73.6501256,407.5352299,83.6501256,143
787,384.9332089,115.7517472,394.9332089,125.7517472,137
788,399.8963464,221.5278113,409.8963464,231.5278113,136
789,378.3356289,367.4014763,388.3356289,377.4014763,135
790,379.500784,128.7719944,389.500784,138.7719944,132
791,373.5848975,278.9192907,383.5848975,288.9192907,130
792,374.4110342,165.9685141,384.4110342,175.9685141,129
793,364.0103995,221.134087,374.0103995,231.134087,128
794,386.0321006,227.3587134,396.0321006,237.3587134,127
795,361.9439853,428.8119733,371.9439853,438.8119733,126
796,359.7465174,137.8307537,369.7465174,147.8307537,123
797,364.7278872,296.3685429,374.7278872,306.3685429,122
798,352.4970687,483.3546847,362.4970687,493.3546847,118
799,346.2094449,344.1745517,356.2094449,354.1745517,117
800,338.7663388,87.98240868,348.7663388,97.98240868,116
801,321.8033494,365.7686806,331.8033494,375.7686806,114
802,328.0519982,149.9766853,338.0519982,159.9766853,113
803,315.8634457,332.9949636,325.8634457,342.9949636,110
804,316.9020074,395.8638977,326.9020074,405.8638977,108
805,298.30451,414.0796236,308.30451,424.0796236,107
806,321.0132259,311.3609505,331.0132259,321.3609505,106
807,278.2029386,411.3598105,288.2029386,421.3598105,103
808,278.49788,10.61406359,288.49788,20.61406359,102
809,275.6465386,167.4251868,285.6465386,177.4251868,101
810,275.3059548,297.2905971,285.3059548,307.2905971,98
811,269.3499153,448.4043711,279.3499153,458.4043711,97
812,266.32205,247.1135412,276.32205,257.1135412,91
813,253.4567266,269.921391,263.4567266,279.921391,85
814,255.2932828,137.5889921,265.2932828,147.5889921,84
815,243.2567659,37.39715885,253.2567659,47.39715885,80
816,232.3843097,115.4454068,242.3843097,125.4454068,77
817,250.9904922,365.7684746,260.9904922,375.7684746,76
818,231.6839871,463.4849788,241.6839871,473.4849788,75
819,235.3207275,147.912983,245.3207275,157.912983,74
820,218.7633262,12.08441996,228.7633262,22.08441996,73
821,215.8755718,443.3955354,225.8755718,453.3955354,72
822,214.1972712,332.6710317,224.1972712,342.6710317,70
823,202.9193681,258.778217,212.9193681,268.778217,67
824,197.2820033,68.15405992,207.2820033,78.15405992,66
825,189.2735581,8.284485178,199.2735581,18.28448518,63
826,190.0365532,466.7290388,200.0365532,476.7290388,62
827,182.8349735,385.4346181,192.8349735,395.4346181,61
828,179.8781964,227.5652699,189.8781964,237.5652699,60
829,169.3145228,305.8140607,179.3145228,315.8140607,59
830,177.1237526,404.8633903,187.1237526,414.8633903,57
831,177.1661039,146.0821195,187.1661039,156.0821195,56
832,164.6444756,499.9882462,174.6444756,509.9882462,54
833,162.5499185,248.1376634,172.5499185,258.1376634,53
834,165.889615,113.4114658,175.889615,123.4114658,52
835,152.4741579,483.1690817,162.4741579,493.1690817,50
836,134.4651665,483.4070565,144.4651665,493.4070565,47
837,134.551605,374.4742783,144.551605,384.4742783,44
838,118.6586522,302.8272994,128.6586522,312.8272994,43
839,123.716533,216.0162999,133.716533,226.0162999,41
840,117.4222304,190.4901393,127.4222304,200.4901393,40
841,100.0579744,307.4218581,110.0579744,317.4218581,39
842,115.5536453,124.0819484,125.5536453,134.0819484,38
843,106.7735203,230.0717828,116.7735203,240.0717828,37
844,91.79499073,394.3812589,101.7949907,404.3812589,35
845,79.60460618,5.031989812,89.60460618,15.03198981,32
846,70.73004906,317.2556052,80.73004906,327.2556052,30
847,84.94232185,487.4823048,94.94232185,497.4823048,29
848,72.52781402,38.3470394,82.52781402,48.3470394,27
849,68.24185339,275.8986754,78.24185339,285.8986754,26
850,62.645221,478.954625,72.645221,488.954625,23
851,64.50329964,244.5633449,74.50329964,254.5633449,19
852,45.28240171,285.9575984,55.28240171,295.9575984,14
853,35.74046002,241.8748922,45.74046002,251.8748922,13
854,27.3418115,405.5463126,37.3418115,415.5463126,12
855,32.33197132,218.9611514,42.33197132,228.9611514,11
856,31.27272769,85.73447305,41.27272769,95.73447305,10
857,21.33277742,383.9785953,31.33277742,393.9785953,8
858,10.84470769,498.1697182,20.84470769,508.1697182,5
859,9.894653032,151.2466418,19.89465303,161.2466418,3
860,1.614921758,216.1662576,11.61492176,226.1662576,2
861,498.9855845,177.2930827,508.9855845,187.2930827,322
862,432.6769693,418.3016057,442.6769693,428.3016057,320
863,394.6183068,311.955123,404.6183068,321.955123,318
864,378.6430129,331.3683323,388.6430129,341.3683323,315
865,263.6859941,426.9252367,273.6859941,436.9252367,310
866,253.4402462,105.2415257,263.4402462,115.2415257,309
867,3.266537603,122.5245836,13.2665376,132.5245836,295
868,501.6873768,34.81004327,511.6873768,44.81004327,292
869,495.9238968,139.4334193,505.9238968,149.4334193,290
870,446.6068799,330.2851431,456.6068799,340.2851431,288
871,436.0594536,376.8351113,446.0594536,386.8351113,286
872,428.1942661,209.3451759,438.1942661,219.3451759,284
873,402.1943053,448.4937239,412.1943053,458.4937239,283
874,401.6036544,480.6619491,411.6036544,490.6619491,282
875,304.1062243,326.7870589,314.1062243,336.7870589,280
876,184.1525526,284.4939954,194.1525526,294.4939954,275
877,43.39840052,151.0304363,53.39840052,161.0304363,270
878,501.8328932,105.6775078,511.8328932,115.6775078,265
879,258.9648928,175.3261391,268.9648928,185.3261391,257
880,262.1088145,338.9308232,272.1088145,348.9308232,255
881,217.8266113,224.3901853,227.8266113,234.3901853,249
882,87.80795501,104.5895758,97.80795501,114.5895758,242
883,46.25879692,304.5260324,56.25879692,314.5260324,239
884,480.1335666,159.8129744,490.1335666,169.8129744,233
885,451.2312322,192.9845456,461.2312322,202.9845456,229
886,438.8549213,114.2328932,448.8549213,124.2328932,223
887,429.2961678,179.9736183,439.2961678,189.9736183,219
888,170.9176945,454.9083111,180.9176945,464.9083111,204
889,159.4017438,394.9981458,169.4017438,404.9981458,203
890,145.1810949,317.986505,155.1810949,327.986505,201
891,66.29172539,403.9256724,76.29172539,413.9256724,198
892,156.2720121,458.9291715,166.2720121,468.9291715,194
893,81.27498412,220.5662326,91.27498412,230.5662326,192
894,500.0190231,247.380599,510.0190231,257.380599,185
895,499.9960197,68.61553299,509.9960197,78.61553299,184
896,502.9843344,228.1058819,512.9843344,238.1058819,182
897,491.2553154,279.4872291,501.2553154,289.4872291,181
898,489.8482777,37.50260356,499.8482777,47.50260356,179
899,475.6127857,403.7974308,485.6127857,413.7974308,177
900,480.8445122,187.4959847,490.8445122,197.4959847,175
901,469.8847419,142.2398474,479.8847419,152.2398474,173
902,465.1738023,372.3733767,475.1738023,382.3733767,172
903,449.5024362,135.6583499,459.5024362,145.6583499,167
904,446.0703155,302.5065275,456.0703155,312.5065275,166
905,450.3750199,5.414595808,460.3750199,15.41459581,165
906,446.2893607,68.21128314,456.2893607,78.21128314,164
907,448.2675561,45.16048591,458.2675561,55.16048591,163
908,446.2307424,211.8480777,456.2307424,221.8480777,162
909,445.9564814,245.2136476,455.9564814,255.2136476,161
910,444.6409073,34.48294623,454.6409073,44.48294623,160
911,431.0319773,274.221464,441.0319773,284.221464,155
912,403.2920903,343.33871,413.2920903,353.33871,145
913,397.521863,73.54495266,407.521863,83.54495266,143
914,383.8926914,118.6290404,393.8926914,128.6290404,137
915,403.4940346,219.547794,413.4940346,229.547794,136
916,378.3360457,367.8610992,388.3360457,377.8610992,135
917,373.3076887,278.9458984,383.3076887,288.9458984,130
918,374.4660418,165.9135661,384.4660418,175.9135661,129
919,364.0449757,221.2015681,374.0449757,231.2015681,128
920,388.2525936,227.3806978,398.2525936,237.3806978,127
921,362.290999,428.8178979,372.290999,438.8178979,126
922,360.9084536,137.4760166,370.9084536,147.4760166,123
923,363.6953793,295.590158,373.6953793,305.590158,122
924,346.7782054,343.5778785,356.7782054,353.5778785,117
925,339.7266399,86.58359507,349.7266399,96.58359507,116
926,322.1662371,366.2197594,332.1662371,376.2197594,114
927,328.9763878,149.5189134,338.9763878,159.5189134,113
928,319.6053702,396.9238538,329.6053702,406.9238538,108
929,298.624427,414.5650334,308.624427,424.5650334,107
930,325.0797764,313.1974048,335.0797764,323.1974048,106
931,277.741216,410.906941,287.741216,420.906941,103
932,278.1560103,11.68495192,288.1560103,21.68495192,102
933,275.3282194,167.3088245,285.3282194,177.3088245,101
934,275.1651927,297.4687504,285.1651927,307.4687504,98
935,269.3854242,448.9529941,279.3854242,458.9529941,97
936,253.0117176,269.0613043,263.0117176,279.0613043,85
937,255.8792665,138.9876063,265.8792665,148.9876063,84
938,231.2160807,115.4968337,241.2160807,125.4968337,77
939,253.0349099,367.1322775,263.0349099,377.1322775,76
940,231.4187102,463.6426058,241.4187102,473.6426058,75
941,236.1950785,148.1086568,246.1950785,158.1086568,74
942,218.435132,11.78394247,228.435132,21.78394247,73
943,215.4636497,444.068649,225.4636497,454.068649,72
944,202.5106808,259.42896,212.5106808,269.42896,67
945,196.4849129,68.34865599,206.4849129,78.34865599,66
946,200.1109768,311.0161056,210.1109768,321.0161056,65
947,189.0387592,7.67482416,199.0387592,17.67482416,63
948,190.4079178,465.8834663,200.4079178,475.8834663,62
949,182.1906093,385.8146664,192.1906093,395.8146664,61
950,180.1255014,227.5333598,190.1255014,237.5333598,60
951,167.7276303,304.2648064,177.7276303,314.2648064,59
952,177.0283709,404.9216731,187.0283709,414.9216731,57
953,177.5585664,145.2519836,187.5585664,155.2519836,56
954,163.5743824,498.5826406,173.5743824,508.5826406,54
955,162.1184091,247.626517,172.1184091,257.626517,53
956,166.0074993,113.4629491,176.0074993,123.4629491,52
957,151.868197,482.335087,161.868197,492.335087,50
958,132.6797603,483.9081487,142.6797603,493.9081487,47
959,135.0588818,375.9673213,145.0588818,385.9673213,44
960,116.3621195,303.089963,126.3621195,313.089963,43
961,123.563192,215.9561864,133.563192,225.9561864,41
962,116.9755668,191.2888064,126.9755668,201.2888064,40
963,98.39581437,307.7870372,108.3958144,317.7870372,39
964,115.7863081,123.8509695,125.7863081,133.8509695,38
965,106.6246164,229.7325141,116.6246164,239.7325141,37
966,91.79786983,394.1640382,101.7978698,404.1640382,35
967,78.8409973,4.708936917,88.8409973,14.70893692,32
968,68.30355465,317.8397847,78.30355465,327.8397847,30
969,86.53701253,490.2294044,96.53701253,500.2294044,29
970,72.50987083,38.58829393,82.50987083,48.58829393,27
971,67.35103147,276.6134961,77.35103147,286.6134961,26
972,62.2072563,479.1004422,72.2072563,489.1004422,23
973,66.10009179,244.8787041,76.10009179,254.8787041,19
974,46.78692654,289.3596395,56.78692654,299.3596395,14
975,36.47283561,245.3725117,46.47283561,255.3725117,13
976,27.51953353,405.7636352,37.51953353,415.7636352,12
977,32.95634678,223.1862832,42.95634678,233.1862832,11
978,32.51527482,85.78224995,42.51527482,95.78224995,10
979,20.38125516,384.2601452,30.38125516,394.2601452,8
980,10.23940688,498.4835814,20.23940688,508.4835814,5
981,2.057401159,215.8923799,12.05740116,225.8923799,2
982,436.0850207,47.05725029,446.0850207,57.05725029,352
983,433.0107238,93.43955217,443.0107238,103.4395522,351
984,420.9771707,80.88355709,430.9771707,90.88355709,349
985,354.8954861,438.8577779,364.8954861,448.8577779,344
986,360.6989515,332.7326428,370.6989515,342.7326428,343
987,259.5312234,39.25613551,269.5312234,49.25613551,337
988,216.5759036,311.0827315,226.5759036,321.0827315,334
989,209.1991695,293.5869926,219.1991695,303.5869926,333
990,165.4757183,433.64032,175.4757183,443.64032,331
991,37.55009638,130.5864696,47.55009638,140.5864696,325
992,499.2822202,174.9867553,509.2822202,184.9867553,322
993,395.5934708,312.1151839,405.5934708,322.1151839,318
994,395.0574661,387.1236319,405.0574661,397.1236319,316
995,378.6218069,330.8495149,388.6218069,340.8495149,315
996,267.465377,425.7139296,277.465377,435.7139296,310
997,253.2600219,105.7523842,263.2600219,115.7523842,309
998,105.9904528,352.8441762,115.9904528,362.8441762,302
999,4.050756693,126.7978162,14.05075669,136.7978162,295
1000,498.695726,136.168025,508.695726,146.168025,290
1001,476.9466248,324.4805447,486.9466248,334.4805447,289
1002,437.38917,377.0817484,447.38917,387.0817484,286
1003,432.2141094,207.6899494,442.2141094,217.6899494,284
1004,400.6164354,484.8466745,410.6164354,494.8466745,282
1005,303.7336473,326.5068872,313.7336473,336.5068872,280
1006,183.5231315,285.6270158,193.5231315,295.6270158,275
1007,502.0402638,103.3940317,512.0402638,113.3940317,265
1008,259.1395437,176.9371447,269.1395437,186.9371447,257
1009,261.6288463,339.3171427,271.6288463,349.3171427,255
