frame,GTID,x,y
5,427,-0.002954799,0.03180385
5,427,-0.00300293,0.031860352
5,5100,-0.002774586,0.036035156
5,2573,-0.002728431,0.034063349
5,1363,-0.002559048,0.029936637
5,2471,-0.002517578,0.025957031
5,5107,-0.002439135,0.035224382
5,1504,-0.002455842,0.037297469
5,1504,-0.002578125,0.037470703
5,2554,-0.002406529,0.035794503
5,2554,-0.002368862,0.036005859
5,3915,-0.002245313,0.031603125
5,362,-0.002161272,0.034462333
5,4776,-0.001850299,0.030910501
5,1151,-0.002156628,0.026917213
5,1232,-0.002081299,0.029326172
5,5104,-0.001988932,0.033886719
5,1491,-0.001829331,0.036355699
5,1165,-0.001787109,0.02289481
5,274,-0.001561651,0.024618291
5,0,-0.001264464,0.031569594
5,4777,-0.001401367,0.030219727
5,5110,-0.001107671,0.032392994
5,4783,-0.00094703,0.029176864
5,398,-0.001009411,0.03557706
5,3117,-0.000882728,0.023066831
5,1728,-0.000506592,0.026942139
5,4716,-0.000537807,0.036211635
5,834,-0.000502554,0.02597506
5,3917,-0.000311046,0.032410447
5,0,-0.000207222,0.023721894
5,4796,-0.000267235,0.024788323
5,0,-7.10E-05,0.028032196
5,834,-0.000398438,0.026044922
5,839,7.56E-05,0.025674964
5,4971,-0.000112879,0.029140051
5,2569,-0.000127734,0.033301172
5,4792,9.80E-05,0.026600497
5,5111,4.70E-05,0.030415607
5,1476,0.000362742,0.035197111
5,5114,0.000391671,0.029799805
5,412,0.000131836,0.02925293
5,412,0.000131836,0.02934082
5,5106,0.000191201,0.030888158
5,2558,0.000287109,0.034839844
5,424,0.000330184,0.032485484
5,441,0.000586318,0.024012784
5,1216,0.000563637,0.024826259
5,3016,0.000551244,0.035770713
5,5091,0.000689373,0.031351842
5,4791,0.000683203,0.027544922
5,4962,0.001042668,0.030548377
5,445,0.000820313,0.022923473
5,3035,0.000797991,0.034634487
5,4779,0.000956143,0.028316761
5,2364,0.001315665,0.024762931
5,0,0.001410245,0.02642445
5,4728,0.001377745,0.034784101
5,4963,0.001347656,0.030424805
5,4963,0.00140625,0.030424805
5,4954,0.001533203,0.032165179
5,4609,0.001821733,0.031694558
5,2557,0.001802344,0.034168359
5,852,0.002202946,0.024698461
5,4961,0.001939963,0.032348845
5,4950,0.002059287,0.033321888
5,4788,0.002186802,0.027061942
5,4119,0.002502298,0.025306756
5,4959,0.002888441,0.033644377
5,0,0.002713728,0.03211356
5,1428,0.002743862,0.032759766
5,2532,0.002904131,0.036712101
5,1487,0.002837976,0.037287279
5,4960,0.003005859,0.03112793
5,4786,0.003120117,0.026704102
5,4995,0.00320122,0.032411633
5,4957,0.003299829,0.031306212
5,4943,0.003234863,0.035168457
5,1238,0.003305822,0.029156061
5,1196,0.003611967,0.027524977
5,1341,0.003572945,0.030887823
5,4942,0.003776855,0.033352051
5,4981,0.003717041,0.032493896
5,4784,0.003699951,0.02645874
5,1356,0.003743896,0.032194824
5,1471,0.00378776,0.034489583
5,4331,0.003761268,0.029448993
5,3217,0.003932542,0.026050931
5,1469,0.004078776,0.034134115
5,4330,0.004143966,0.029239052
5,4953,0.004072266,0.031787109
5,1400,0.004244385,0.034541931
5,1101,0.004291992,0.024813843
5,4953,0.004252232,0.031703404
5,4953,0.004242188,0.031898438
5,4453,0.004408482,0.032716239
5,3578,0.004472377,0.036422712
5,1418,0.004482422,0.035844727
5,4328,0.00485396,0.028889382
5,3684,0.005130078,0.027919531
5,0,0.005166961,0.025253276
5,4607,0.005109049,0.03477417
5,4898,0.005171909,0.031723464
5,0,0.005220337,0.023919067
5,4883,0.005247803,0.030834229
5,4448,0.005253155,0.032686298
5,4951,0.005402748,0.033699488
5,3683,0.005419922,0.026417894
5,865,0.005671658,0.023687609
5,4831,0.005692472,0.028877841
5,3597,0.005655518,0.029693604
5,4292,0.005722993,0.02467302
5,3592,0.005775992,0.031298077
5,3812,0.005839193,0.022815104
5,3845,0.005903632,0.032600565
5,4945,0.006174407,0.033565538
5,3826,0.005828451,0.026630859
5,3177,0.005921631,0.028286656
5,4947,0.006125837,0.031817801
5,1452,0.006404883,0.032257617
5,4314,0.006422424,0.026852417
5,0,0.006420641,0.027713302
5,4417,0.0065625,0.034485561
5,4324,0.006671606,0.028219962
5,4326,0.006927626,0.027017144
5,1308,0.006951623,0.023770282
5,1342,0.00700646,0.0308436
5,1449,0.007183766,0.031793141
5,0,0.0072279,0.027935172
5,2199,0.007270251,0.02462942
5,2225,0.00730957,0.029280273
5,2724,0.007280273,0.029866211
5,3181,0.007335069,0.0259375
5,3175,0.007378627,0.023970424
5,0,0.007485352,0.030175781
6,2629,-0.007326563,0.025374609
6,1543,-0.007311663,0.028972517
6,2626,-0.007302517,0.026024306
6,2622,-0.007092849,0.026960637
6,4665,-0.007040039,0.037226807
6,3911,-0.007103721,0.03355109
6,0,-0.006715807,0.03389528
6,2590,-0.006922144,0.027502694
6,2621,-0.0067439,0.025908471
6,2618,-0.006657932,0.028326887
6,5018,-0.006575056,0.034513811
6,2325,-0.006479048,0.025157138
6,2613,-0.006425554,0.028951444
6,2571,-0.006078317,0.027070574
6,2611,-0.006317298,0.029605766
6,2616,-0.006342002,0.026344058
6,2608,-0.006056277,0.030903434
6,2579,-0.00595348,0.031511896
6,2605,-0.005933254,0.032203635
6,2600,-0.005735026,0.032861979
6,4757,-0.005672326,0.033369141
6,1018,-0.005624112,0.027837358
6,4679,-0.005525391,0.036684245
6,0,-0.005566406,0.022698006
6,2589,-0.005498311,0.02981155
6,2591,-0.005341321,0.030683832
6,2598,-0.00536499,0.034246826
6,2601,-0.005172204,0.028108756
6,447,-0.005226563,0.023758789
6,3912,-0.005208676,0.031917403
6,4760,-0.004941619,0.033061523
6,820,-0.00500315,0.022772177
6,2595,-0.004872008,0.029419673
6,2593,-0.004909856,0.036830679
6,3761,-0.004729132,0.025986328
6,1458,-0.004665876,0.034214565
6,4762,-0.004370246,0.033002159
6,3913,-0.004348708,0.031614333
6,1150,-0.00422249,0.029387882
6,2511,-0.003969308,0.026285156
6,810,-0.003911133,0.028212891
6,3914,-0.003812449,0.031508018
6,382,-0.003512992,0.035436052
6,4765,-0.003653429,0.032834744
6,378,-0.003839518,0.036025391
6,1019,-0.003735747,0.028969067
6,5105,-0.003396935,0.036799129
6,2576,-0.003414213,0.033592248
6,427,-0.003037109,0.031869141
6,1500,-0.002872523,0.036819741
6,5100,-0.002782288,0.036058044
6,2573,-0.002734375,0.03411377
6,1363,-0.002576696,0.029932117
6,1504,-0.002520508,0.03730957
6,2471,-0.002505929,0.02597168
6,5107,-0.002504883,0.035386118
6,2554,-0.002362061,0.035928955
6,353,-0.002370954,0.035072545
6,3915,-0.002299805,0.031621094
6,4776,-0.00190003,0.030944326
6,362,-0.002144704,0.034479837
6,1151,-0.002165305,0.026930043
6,1232,-0.002075391,0.029316797
6,5104,-0.002007607,0.033926552
6,1165,-0.001800363,0.022896205
6,1491,-0.00181813,0.036341912
6,274,-0.001576936,0.024629755
6,1227,-0.001483239,0.031765988
6,4777,-0.001418806,0.030210658
6,1392,-0.001189589,0.031295876
6,5110,-0.001090745,0.032415302
6,4783,-0.000955223,0.029191623
6,398,-0.001006098,0.035606421
6,5109,-0.000981445,0.031699219
6,3117,-0.000909668,0.023027344
6,4716,-0.000555959,0.036240916
6,1728,-0.00048558,0.026947515
6,834,-0.000505078,0.026036719
6,3917,-0.000407715,0.032373657
6,0,-0.000219903,0.023733998
6,4796,-0.00033724,0.024716797
6,0,-0.000192364,0.028215378
6,839,6.87E-05,0.02569538
6,4971,-5.01E-05,0.029190104
6,4794,-0.000128174,0.024971924
6,4792,0.000118273,0.026634115
6,5111,5.37E-05,0.030454102
6,2569,-0.000151367,0.033327637
6,1476,0.000328664,0.03514278
6,2569,5.33E-06,0.033339844
6,5114,0.000392578,0.029800781
6,451,0.000257241,0.027730564
6,5106,0.000209704,0.030903577
6,424,0.000335286,0.032531738
6,3989,0.000336914,0.023847656
6,434,0.000595703,0.024867622
6,3016,0.000551382,0.03578125
6,5091,0.000695083,0.031359145
6,441,0.000710898,0.024123884
6,4791,0.000706641,0.027589453
6,445,0.000812033,0.022924805
6,4962,0.001066474,0.030574488
6,3035,0.00078639,0.034667455
6,4779,0.000941406,0.028324219
6,2364,0.001311466,0.024756549
6,4728,0.00137464,0.034760742
6,4964,0.001347656,0.031152344
6,4122,0.001528646,0.026272135
6,4963,0.00140625,0.030424805
6,4954,0.001518812,0.032163343
6,852,0.002189355,0.024702246
6,4609,0.001938477,0.031728516
6,2557,0.001859225,0.034189453
6,4961,0.001940569,0.032382813
6,4702,0.001918945,0.037426758
6,4950,0.002075027,0.033351967
6,4788,0.002226563,0.027042411
6,4119,0.002539637,0.0252608
6,4959,0.002791341,0.033581272
6,1428,0.002760667,0.032748648
6,2532,0.002934471,0.036780134
6,1487,0.002833807,0.037153764
6,1487,0.002802734,0.037321777
6,4995,0.003066566,0.032329342
6,1478,0.002915039,0.035643311
6,4960,0.003063616,0.031150949
6,4960,0.003032227,0.031098633
6,4786,0.00309082,0.026616211
6,4786,0.003165894,0.026724243
6,1445,0.003174856,0.033828639
6,4957,0.003315316,0.031293832
6,4943,0.003224284,0.035180664
6,1238,0.003297852,0.029121094
6,1196,0.003612132,0.027516085
6,1341,0.003585331,0.030843548
6,1333,0.00355957,0.030512695
6,4942,0.003728413,0.033426963
6,4981,0.003725161,0.032329102
6,4784,0.003732167,0.026446162
6,1471,0.003935684,0.034304577
6,4331,0.003832031,0.029399414
6,3217,0.003936575,0.026044922
6,4953,0.004194141,0.031760156
6,1400,0.004238892,0.034524536
6,1101,0.004291693,0.024805485
6,4330,0.00426416,0.029191406
6,3578,0.004440104,0.036524251
6,4453,0.004477915,0.032713341
6,1418,0.004459783,0.03581543
6,3817,0.004977679,0.025021624
6,3684,0.005162584,0.027939717
6,4328,0.004964959,0.028845358
6,0,0.005083779,0.023716591
6,4898,0.005160796,0.031729021
6,4946,0.005186035,0.034828613
6,4874,0.005261941,0.030794724
6,4778,0.005363821,0.025436544
6,3683,0.005432813,0.026257031
6,4951,0.005434028,0.033709852
6,2261,0.005398615,0.024008789
6,865,0.005657744,0.023594324
6,4831,0.005689453,0.028879185
6,3597,0.005673404,0.029746518
6,4292,0.005726493,0.024667969
6,3592,0.005767525,0.031352407
6,3845,0.005848155,0.032497091
6,3812,0.005843453,0.022821629
6,863,0.005749897,0.023917044
6,3177,0.005888672,0.028289173
6,3826,0.005818685,0.026621094
6,4945,0.006206312,0.033561498
6,0,0.00629997,0.032019962
6,4314,0.006425108,0.026841999
6,0,0.006521935,0.027588642
6,4417,0.006589543,0.03449369
6,4324,0.006674017,0.028176033
6,1308,0.006963946,0.023763725
6,4326,0.007020747,0.026905587
6,1342,0.007026743,0.030830078
6,1449,0.007084173,0.031910912
6,0,0.00723764,0.027891062
6,2724,0.007298473,0.029895241
6,2199,0.007284128,0.02463713
6,3181,0.007333636,0.025863909
6,2225,0.007342665,0.029328342
6,3175,0.007341797,0.023830078
6,1659,0.007386068,0.031497396
6,1659,0.007376953,0.031754883
6,0,0.007485352,0.024052734
7,1806,-0.007340199,0.022646484
7,2629,-0.007360026,0.025314128
7,2628,-0.007299429,0.025631385
7,1543,-0.007305575,0.028983487
7,2626,-0.007272656,0.026109375
7,333,-0.007257915,0.036655016
7,2622,-0.007063714,0.027079022
7,4665,-0.007032715,0.037246582
7,0,-0.006729801,0.033890702
7,2590,-0.006908203,0.027495117
7,2621,-0.006710612,0.025952148
7,2597,-0.006778564,0.028813477
7,2619,-0.006564908,0.028305597
7,5018,-0.006542969,0.034533504
7,2571,-0.006078194,0.027085609
7,2325,-0.006437322,0.025159801
7,2613,-0.00640784,0.029061137
7,2611,-0.006308816,0.029736994
7,2616,-0.006291935,0.026387868
7,2608,-0.006026042,0.031027995
7,2581,-0.005989258,0.031518555
7,2600,-0.00568144,0.033149845
7,0,-0.005649127,0.022637868
7,2603,-0.005390625,0.027875977
7,4679,-0.005512695,0.036679077
7,2589,-0.005459798,0.029807943
7,2598,-0.00543266,0.034374151
7,2591,-0.005344238,0.030734863
7,3912,-0.005284319,0.03194029
7,447,-0.005227539,0.023771484
7,2599,-0.005057641,0.028417254
7,820,-0.005018271,0.022798639
7,4761,-0.004766101,0.033048661
7,3762,-0.004969815,0.029257813
7,2593,-0.004864909,0.036923014
7,3761,-0.004767127,0.025841346
7,1458,-0.00466249,0.034198028
7,2595,-0.004708594,0.029525391
7,3913,-0.004423828,0.031664063
7,1150,-0.004223113,0.029390376
7,4763,-0.004226074,0.032992859
7,2511,-0.003972168,0.026280111
7,3914,-0.00388146,0.031518179
7,810,-0.003908548,0.028227539
7,4763,-0.003973722,0.032982955
7,2553,-0.003745454,0.035579034
7,1019,-0.003725454,0.02897936
7,4765,-0.003625195,0.032863477
7,5105,-0.003406494,0.036796875
7,383,-0.003267997,0.03535226
7,2576,-0.003417969,0.033613281
7,427,-0.003051382,0.031884014
7,1500,-0.002886556,0.03680013
7,5100,-0.002781661,0.036078331
7,2573,-0.002704327,0.034174805
7,1363,-0.002592433,0.029916879
7,1504,-0.002529634,0.037296942
7,2471,-0.002494275,0.025970164
7,5107,-0.002524157,0.035447677
7,3915,-0.002405007,0.031606001
7,2554,-0.002367877,0.035948989
7,4776,-0.001930434,0.030960191
7,362,-0.002168806,0.034507533
7,1151,-0.002160645,0.026926575
7,1232,-0.002080078,0.029309082
7,5104,-0.001993025,0.0339375
7,1165,-0.00180823,0.022889035
7,1491,-0.001781783,0.036320135
7,274,-0.001566685,0.024644252
7,1227,-0.001477108,0.031762582
7,4777,-0.001399275,0.030224609
7,1392,-0.001211635,0.03128976
7,5108,-0.001062927,0.032369385
7,4783,-0.000968605,0.029206453
7,398,-0.001030273,0.035642439
7,5109,-0.001006284,0.031718325
7,3117,-0.00094549,0.022995384
7,4716,-0.00056686,0.036218432
7,3917,-0.00050241,0.032305726
7,1728,-0.00045753,0.026987409
7,834,-0.000546094,0.026023828
7,0,-0.000225648,0.023737949
7,4796,-0.000258984,0.024861719
7,4972,-0.000103624,0.028673322
7,839,6.89E-05,0.025717142
7,4792,0.00012571,0.026679332
7,5111,8.30E-05,0.030582031
7,2569,-2.93E-05,0.033355619
7,1476,0.00033758,0.035149925
7,4967,0.000463929,0.029909513
7,451,0.00025764,0.027737247
7,3989,0.000296749,0.023851436
7,424,0.000317383,0.032545573
7,436,0.0006096,0.024595853
7,3016,0.000533353,0.03577524
7,5091,0.000717773,0.031355794
7,445,0.000807495,0.02296814
7,4791,0.000727915,0.027530048
7,4962,0.001010524,0.030470936
7,3035,0.000801479,0.034712612
7,849,0.001746024,0.024735577
7,4965,0.0012241,0.030933679
7,4728,0.001389509,0.034780413
7,4964,0.001357996,0.031180492
7,0,0.001649947,0.026285955
7,4954,0.001548109,0.032198808
7,2557,0.001932617,0.034248047
7,4702,0.00188017,0.037396599
7,4609,0.002051432,0.031767578
7,4961,0.001877663,0.03239968
7,4950,0.002069976,0.033362069
7,4961,0.002043457,0.032387695
7,4788,0.002255859,0.027042411
7,4119,0.002571364,0.025224609
7,4959,0.002908417,0.033644852
7,1428,0.002778434,0.032732104
7,2532,0.002973334,0.036799864
7,1487,0.002847124,0.037241655
7,1478,0.00296317,0.03554827
7,4995,0.003142538,0.03235511
7,4786,0.003178711,0.026674805
7,4957,0.003320068,0.031330078
7,4943,0.003259596,0.035219939
7,1238,0.003314209,0.029124756
7,1196,0.00361591,0.027508075
7,1341,0.003594835,0.030812717
7,1333,0.00355957,0.030410156
7,1333,0.00355957,0.03046875
7,4981,0.003743896,0.032357788
7,4942,0.003727295,0.033412354
7,4784,0.00376709,0.026416016
7,1471,0.004006244,0.034439921
7,3217,0.003919613,0.026034899
7,4331,0.003955078,0.029287109
7,4331,0.003955078,0.029446023
7,1372,0.003976004,0.03312779
7,1469,0.004149966,0.034067171
7,1101,0.004292603,0.024806519
7,4953,0.004219877,0.031771334
7,4330,0.004374023,0.029132813
7,3578,0.004440789,0.036636513
7,4453,0.00445638,0.032689887
7,1418,0.004468359,0.035808984
7,3817,0.004981864,0.025021624
7,0,0.005205609,0.027944761
7,0,0.005018476,0.023548353
7,4898,0.005172991,0.031726946
7,4457,0.004962158,0.032797852
7,4946,0.005249467,0.034867543
7,4328,0.005068359,0.028798828
7,4874,0.005274725,0.030711817
7,4778,0.005392536,0.025415039
7,4951,0.005424107,0.03369894
7,2261,0.005414342,0.024017857
7,3683,0.005467969,0.026124609
7,865,0.00567294,0.023634588
7,4831,0.005578125,0.028857422
7,3592,0.005726807,0.031432617
7,4292,0.005729759,0.024673295
7,3845,0.005784859,0.032416355
7,3597,0.005698242,0.029781605
7,3812,0.00584409,0.022809528
7,863,0.005756836,0.023929269
7,4831,0.005789063,0.028857422
7,3826,0.005828857,0.02661499
7,3177,0.005888672,0.028281062
7,4945,0.006245381,0.033553236
7,4947,0.006189135,0.031793241
7,4314,0.006419567,0.026815518
7,1452,0.006505153,0.032191032
7,4417,0.006552734,0.034458008
7,0,0.006591797,0.027451172
7,4324,0.006704407,0.028157959
7,4417,0.00668335,0.034573975
7,4326,0.007071471,0.026857786
7,1308,0.006992432,0.02374585
7,1342,0.007021227,0.030832648
7,0,0.007239217,0.027872469
7,1449,0.00725,0.031789714
7,2199,0.007279576,0.024644252
7,2724,0.007296697,0.02989169
7,3175,0.007325493,0.023730469
7,3181,0.007347882,0.025808293
7,2225,0.007361158,0.029309613
7,0,0.007478027,0.023942871
8,1806,-0.00732666,0.02267334
8,2629,-0.007263428,0.025536621
8,0,-0.007470703,0.02559082
8,1543,-0.007288306,0.028967994
8,2626,-0.007259115,0.026242405
8,4665,-0.007059245,0.03725
8,3911,-0.007207031,0.033706055
8,2622,-0.006979852,0.027316509
8,0,-0.00676036,0.033902429
8,2621,-0.006668917,0.025982881
8,2618,-0.006589988,0.028509476
8,5018,-0.006544189,0.034537354
8,2571,-0.006079886,0.027075544
8,2613,-0.006390206,0.029192243
8,2325,-0.00640346,0.025160993
8,2611,-0.006282087,0.029830497
8,2616,-0.006262873,0.026411133
8,2608,-0.005976563,0.031119274
8,2579,-0.005993042,0.031572876
8,4757,-0.005670898,0.033192383
8,2605,-0.005859375,0.032446289
8,2605,-0.005800781,0.032446289
8,4679,-0.005532746,0.036686544
8,2601,-0.005265625,0.02809082
8,2589,-0.005409628,0.029818676
8,3912,-0.005356577,0.031954973
8,2598,-0.005414288,0.034483549
8,2591,-0.005384766,0.030744141
8,447,-0.005228516,0.023777344
8,2591,-0.00534668,0.030703125
8,820,-0.005042969,0.022775391
8,4761,-0.004785951,0.03304926
8,3762,-0.004987571,0.029106889
8,3763,-0.004969482,0.030004395
8,2593,-0.004815773,0.036997202
8,0,-0.004785854,0.025710798
8,1458,-0.004660928,0.034194904
8,2595,-0.004718071,0.029493037
8,3913,-0.004462077,0.031659342
8,1150,-0.004228914,0.029375797
8,4763,-0.004241153,0.03300293
8,2511,-0.003964286,0.026273438
8,3914,-0.003946289,0.031523438
8,810,-0.003924866,0.02825592
8,2553,-0.003905774,0.035645722
8,378,-0.00390111,0.036073705
8,1019,-0.003734538,0.028973796
8,2577,-0.003760254,0.033067383
8,383,-0.00339973,0.035441464
8,5105,-0.003476324,0.036815454
8,4766,-0.00351144,0.032677176
8,2576,-0.003401818,0.033663236
8,427,-0.003098493,0.031979632
8,1500,-0.002906107,0.036773295
8,5100,-0.002769742,0.036088207
8,2573,-0.002685547,0.034222412
8,1363,-0.002603427,0.02990079
8,1504,-0.002566584,0.037240767
8,5107,-0.002492676,0.035402018
8,2471,-0.00249442,0.025970633
8,3915,-0.00242947,0.031544054
8,2554,-0.002345378,0.035966797
8,4776,-0.001954848,0.030979722
8,362,-0.002165527,0.034498698
8,1151,-0.002145081,0.026891785
8,5104,-0.002023158,0.033945871
8,1232,-0.002069425,0.029311523
8,1165,-0.001814409,0.022865545
8,1491,-0.001780494,0.036293158
8,274,-0.001602412,0.024646315
8,1227,-0.001492809,0.031758478
8,4777,-0.001420898,0.030249023
8,1392,-0.001213157,0.031274414
8,0,-0.000875085,0.032332031
8,4783,-0.000970012,0.029219345
8,398,-0.001040039,0.035655571
8,5109,-0.000996094,0.031747472
8,3117,-0.000944824,0.022998047
8,4716,-0.000572684,0.036229771
8,834,-0.000580842,0.026024541
8,1728,-0.000432739,0.026981812
8,3124,-0.000325595,0.023414196
8,4796,-0.000257965,0.024880656
8,4973,-0.000141267,0.028567664
8,467,-0.000152344,0.024067969
8,839,7.23E-05,0.025728149
8,5111,5.30E-05,0.030497349
8,4792,0.000146072,0.026719575
8,1476,0.000378484,0.035156778
8,2569,5.44E-05,0.033404018
8,0,0.000383998,0.029803292
8,451,0.000240543,0.027788857
8,5106,0.000201083,0.030912198
8,3989,0.000289938,0.023812298
8,424,0.000330636,0.032575614
8,434,0.000561872,0.024940534
8,3016,0.000541221,0.035800781
8,5091,0.000701998,0.031363431
8,441,0.000689971,0.02422433
8,4967,0.000512695,0.030117188
8,4967,0.000556641,0.030202148
8,4791,0.000704297,0.027542578
8,445,0.000795288,0.022998047
8,4962,0.001067356,0.030465319
8,3035,0.000776367,0.034672852
8,4779,0.000985107,0.02840332
8,849,0.001787283,0.024735577
8,4728,0.001398738,0.034796424
8,4954,0.001556641,0.032224609
8,0,0.001860352,0.026132813
8,2557,0.002016158,0.034271129
8,4961,0.001989524,0.032416992
8,4950,0.002085748,0.033375756
8,4609,0.002173295,0.031828391
8,4788,0.002280869,0.027024581
8,4119,0.002597461,0.025182422
8,4959,0.002900038,0.033620458
8,1428,0.002796456,0.032713449
8,2534,0.002683594,0.036556641
8,2534,0.002724609,0.036518555
8,0,0.002793393,0.03685929
8,2532,0.00303044,0.037018388
8,4995,0.003198568,0.032404297
8,0,0.002973633,0.032358398
8,1478,0.003017578,0.035588379
8,4960,0.003274064,0.031286299
8,4786,0.003218994,0.026674805
8,4943,0.003263066,0.035204741
8,1238,0.003310547,0.029129774
8,1196,0.003617037,0.027509202
8,1341,0.003578559,0.030828993
8,4981,0.003737362,0.032343176
8,4942,0.00373381,0.033427734
8,3217,0.003881588,0.026160123
8,1471,0.004024902,0.034411621
8,1372,0.003953746,0.033120117
8,4331,0.00399966,0.029332541
8,4953,0.004205148,0.03178397
8,1101,0.004291693,0.024802495
8,1469,0.004193638,0.034029018
8,3578,0.004410041,0.036724494
8,4330,0.004474712,0.029075606
8,4453,0.004460449,0.032712054
8,1418,0.004420898,0.035786133
8,1418,0.004567057,0.03577474
8,0,0.004955027,0.023382761
8,3817,0.004984557,0.025027707
8,0,0.00522197,0.027917019
8,4898,0.005087363,0.031604202
8,4946,0.005323597,0.03489968
8,4874,0.005274237,0.030669833
8,4457,0.005200195,0.032644043
8,4457,0.005097656,0.032768555
8,4457,0.005246394,0.032828275
8,4328,0.005197754,0.02878418
8,4778,0.005419922,0.025394781
8,4949,0.005390625,0.031898627
8,4951,0.005415197,0.033682901
8,2261,0.005419922,0.024044118
8,3683,0.005507813,0.026002808
8,0,0.00538644,0.02609933
8,865,0.005667614,0.023650568
8,3845,0.005731425,0.032322824
8,4831,0.005694247,0.028849432
8,3592,0.005712891,0.031519583
8,4292,0.00571875,0.024637695
8,3597,0.005708265,0.029830387
8,3812,0.005839428,0.022802942
8,3177,0.005872559,0.028330811
8,863,0.005785006,0.023973858
8,3826,0.005808424,0.026623217
8,4807,0.00581543,0.027966309
8,4952,0.006286621,0.033567708
8,4947,0.006225586,0.031806641
8,4314,0.006410345,0.026815146
8,1452,0.006540097,0.032204159
8,4417,0.006592773,0.034482422
8,4324,0.006738281,0.028137063
8,4327,0.006731388,0.027313304
8,1451,0.006767578,0.032124023
8,1308,0.006990685,0.02375
8,1342,0.007044827,0.03084032
8,4326,0.007182617,0.026722168
8,3187,0.007269176,0.027839577
8,1449,0.00721147,0.031836825
8,2724,0.00729581,0.029895241
8,3175,0.007357296,0.023681326
8,2199,0.007294922,0.024659598
8,3181,0.007346755,0.025742939
8,0,0.007384208,0.029328962
9,1806,-0.007470703,0.022529297
9,1806,-0.007324219,0.022739258
9,2629,-0.007271341,0.025606898
9,1543,-0.007293876,0.028974609
9,3911,-0.007275815,0.033774202
9,2626,-0.007233984,0.026366016
9,4665,-0.007074219,0.037242839
9,1806,-0.007236328,0.022543945
9,2622,-0.006965332,0.027365112
9,0,-0.006757681,0.033902423
9,2621,-0.006628312,0.026011804
9,2618,-0.006571655,0.028594971
9,5018,-0.006555354,0.03451815
9,2578,-0.00631404,0.027324407
9,2613,-0.006353849,0.029247571
9,2325,-0.006357422,0.025165154
9,2611,-0.006271624,0.029946289
9,2616,-0.006258067,0.026478006
9,2608,-0.00600964,0.031364667
9,0,-0.005872897,0.026841797
9,2605,-0.005821064,0.03253418
9,4757,-0.005690546,0.033254932
9,2603,-0.005394912,0.027890268
9,4679,-0.005533288,0.036680324
9,3912,-0.005432591,0.031984269
9,2598,-0.005428602,0.034574653
9,2588,-0.00541748,0.030761719
9,3763,-0.005074637,0.029796317
9,447,-0.005243094,0.023783831
9,3762,-0.004994366,0.028683143
9,2591,-0.005181641,0.030861328
9,820,-0.005053238,0.022784463
9,4760,-0.004813368,0.033056279
9,0,-0.004806885,0.025557861
9,2593,-0.004820524,0.037112806
9,1458,-0.004671456,0.03417341
9,3913,-0.004544364,0.0316875
9,1150,-0.00423457,0.029370117
9,4763,-0.004246419,0.032977702
9,3914,-0.00403111,0.031545061
9,2511,-0.003945871,0.026284319
9,810,-0.003924866,0.028257751
9,2553,-0.003931108,0.035633878
9,378,-0.003874897,0.036098376
9,1019,-0.003731689,0.028976807
9,0,-0.003642113,0.032887835
9,383,-0.003414976,0.035445439
9,5105,-0.003499512,0.036870117
9,2576,-0.003373766,0.033677529
9,427,-0.003134766,0.031992188
9,1500,-0.002921827,0.036751143
9,5100,-0.002769368,0.036105143
9,1363,-0.002615598,0.029877362
9,4771,-0.00276123,0.031999512
9,2573,-0.002639382,0.034241388
9,4771,-0.002724609,0.031962891
9,1504,-0.002567662,0.037222726
9,353,-0.002510915,0.035344095
9,3915,-0.002518485,0.031510882
9,2471,-0.002470388,0.025951361
9,2554,-0.002333705,0.035973214
9,4776,-0.001971306,0.031018222
9,362,-0.002176847,0.034560547
9,1151,-0.002151489,0.026921082
9,1232,-0.002083899,0.029304518
9,5104,-0.00203257,0.033993877
9,1165,-0.001821176,0.022871321
9,1491,-0.001718445,0.036261292
9,1227,-0.001500133,0.031754483
9,274,-0.001592285,0.02465332
9,4777,-0.001451416,0.0302771
9,1392,-0.001225342,0.031245117
9,5108,-0.00110716,0.032444321
9,4783,-0.000979035,0.029236798
9,398,-0.001067243,0.035680106
9,5109,-0.001010742,0.031757813
9,3117,-0.000982777,0.022971413
9,3917,-0.000680062,0.032192902
9,4716,-0.000576648,0.036240949
9,834,-0.00062221,0.026064453
9,1728,-0.000408936,0.027008667
9,3124,-0.000365545,0.023394886
9,4973,-0.00016447,0.02854554
9,4796,-0.000251003,0.024906699
9,467,-0.000157399,0.024117647
9,839,6.45E-05,0.025744141
9,5111,3.96E-05,0.030524759
9,4792,0.000152344,0.02673473
9,4644,4.64E-05,0.03532959
9,0,0.000422461,0.029862598
9,451,0.000252239,0.027837748
9,2569,0.000150992,0.033432242
9,3989,0.000245716,0.023798513
9,5106,0.000205078,0.030922852
9,424,0.000307617,0.03258071
9,2569,0.000219727,0.033339844
9,3029,0.000508355,0.035108507
9,436,0.000616005,0.024658717
9,3016,0.000537637,0.035811075
9,5091,0.000685096,0.031360051
9,4791,0.000686566,0.027567086
9,444,0.000768229,0.022807617
9,445,0.000812752,0.023197455
9,4962,0.001068979,0.030592369
9,3035,0.000791016,0.034706143
9,4779,0.00100142,0.028423295
9,849,0.001726832,0.024745252
9,4332,0.001126512,0.02999433
9,4610,0.001089478,0.031464844
